platform,title,url,author,description,published_at,likes,comments,collects,shares
douyin,不会代码也能做AI产品?4 步教你打造能跑的Agent #ai #大模型 #面试 #程序员 #agent,https://www.douyin.com/video/7648952186314984745,朱博的AI小课堂,02:51 33 不会代码也能做AI产品?4 步教你打造能跑的Agent #ai #大模型 #面试 #程序员 #agent @朱博的AI小课堂 6天前,2026-06-09,33,,,
douyin,无需会代码，2分钟可开发一款暑期实习上岸软件。 #大学生#工科#实习#豆包ai#豆包电脑端,https://www.douyin.com/video/7649980495262478961,电子版野牛战神,02:10 494 无需会代码，2分钟可开发一款暑期实习上岸软件。 #大学生#工科#实习#豆包ai#豆包电脑端 @电子版野牛战神 2天前,2026-06-13,494,,,
douyin,第1课：普通人不用代码，如何用Ai100%开发商业网站 #ai开发小程序 #ai开发网站 #网站开发 #app开发,https://www.douyin.com/video/7649214745152638246,数智小栈,合集 01:42 3 第1课：普通人不用代码，如何用Ai100%开发商业网站 #ai开发小程序 #ai开发网站 #网站开发 #app开发 @数智小栈 6天前,2026-06-09,3,,,
douyin,不会写代码？一晚上搭出自动化发布系统 兄弟们，AI时代最大的谎言就是不会写代码做不了产品！我不懂代码，一晚上用AI搭出完整自动化发布网页，还打通飞书数据同步，真的牛掰！#AI工具使用 #无代码开发 #AI创业,https://www.douyin.com/video/7648998346719366419,三哥Ai智创,01:05 10 不会写代码？一晚上搭出自动化发布系统 兄弟们，AI时代最大的谎言就是不会写代码做不了产品！我不懂代码，一晚上用AI搭出完整自动化发布网页，还打通飞书数据同步，真的牛掰！#AI工具使用 #无代码开发 #AI创业 @三哥Ai智创 6天前,2026-06-09,10,,,
douyin,阿里悄悄发了个东西 不会写代码的普通人也能做软件了——这次是真的#阿里Qoder #AI工具 #认知升级 #AI时代 #涨知识,https://www.douyin.com/video/7641912010115910966,匡匡（超级个体）,合集 06:01 4 阿里悄悄发了个东西 不会写代码的普通人也能做软件了——这次是真的#阿里Qoder #AI工具 #认知升级 #AI时代 #涨知识 @匡匡（超级个体） 3周前,2026-05-25,4,,,
douyin,"不会代码，也能做AI工具，应用搭建保姆级教学 这节课教你用扣子应用给工作流""套上应用的外壳，从0开始讲透扣子应用。 #coze #coze应用 #coze教程 #coze课程 #coze教学",https://www.douyin.com/video/7647769433011670287,绵绵栗子咩,"56:30 191 不会代码，也能做AI工具，应用搭建保姆级教学 这节课教你用扣子应用给工作流""套上应用的外壳，从0开始讲透扣子应用。 #coze #coze应用 #coze教程 #coze课程 #coze教学 @绵绵栗子咩 4天前",2026-06-11,191,,,
douyin,Codex 如何接入国产模型零基础教程他又来了！ 小白速通版，带你轻松上手使用Codex！以及如何实现CodeX+Deepseek+生图模型+视频模型的实操教学。#Codex #DeepSeek #Agent #抖音前沿科技首发计划 #AI新星计划,https://www.douyin.com/video/7650553770661334905,知雪,11:02 4200 Codex 如何接入国产模型零基础教程他又来了！ 小白速通版，带你轻松上手使用Codex！以及如何实现CodeX+Deepseek+生图模型+视频模型的实操教学。#Codex #DeepSeek #Agent #抖音前沿科技首发计划 #AI新星计划 @知雪 2天前,2026-06-13,4200,,,
douyin,不会写代码，也能用 Codex 做出一个作品 很多人以为 Codex 是程序员专用工具，其实普通人也能用它做网页、PPT、短视频和小工具。 关键不是你会不会代码，而是你能不能把需求讲清楚，让 AI 一步步帮你执行、修改、打磨。 这期用一个真实流程告诉你：小白怎么指挥 Codex，把想法变成作品。 #Codex #AI教程 #效率工具#自媒体干货 #AI办公,https://www.douyin.com/video/7649610937523014918,Ai白晓生,02:13 2 不会写代码，也能用 Codex 做出一个作品 很多人以为 Codex 是程序员专用工具，其实普通人也能用它做网页、PPT、短视频和小工具。 关键不是你会不会代码，而是你能不能把需求讲清楚，让 AI 一步步帮你执行、修改、打磨。 这期用一个真实流程告诉你：小白怎么指挥 Codex，把想法变成作品。 #Codex #AI教程 #效率工具#自媒体干货 #AI办公 @Ai白晓生 5天前,2026-06-10,2,,,
douyin,完全不懂代码，怎么在周末把副业、工作提效小工具做出来！ 说的就是你，365行每个岗位都能结合自己的需求做工具，提高效率和业绩KPI，你还不知道嘛？ #ai编程#副业#工作提效#ai应用#点子王,https://www.douyin.com/video/7648224563693110885,梁火火做AI,02:24 14 完全不懂代码，怎么在周末把副业、工作提效小工具做出来！ 说的就是你，365行每个岗位都能结合自己的需求做工具，提高效率和业绩KPI，你还不知道嘛？ #ai编程#副业#工作提效#ai应用#点子王 @梁火火做AI 1周前,2026-06-08,14,,,
douyin,一招教你不会编程，也能玩转量化 别再因为代码对量化望而却步了，量化不只是程序员的专属 #量化#量化交易 #股票 #期货,https://www.douyin.com/video/7647860956571127049,袁的世界,01:57 8 一招教你不会编程，也能玩转量化 别再因为代码对量化望而却步了，量化不只是程序员的专属 #量化#量化交易 #股票 #期货 @袁的世界 1周前,2026-06-08,8,,,
douyin,普通人不会代码，也能做 AI 转型？ 很多人一提到 AI 转型，第一反应就是： 是不是要会写代码？是不是要懂大模型？是不是要学一堆工具？ 但企业真正缺的，往往不是“会用 AI 工具的人”，而是能把 AI 放进业务流程里的人。 比如： 销售每天怎么跟客户沟通，能不能让 AI 帮忙整理客户信息？ 运营每天要出选题和初稿，能不能让 AI 先跑一版？ 客服每天重复回答的问题，能不能让 AI 先处理掉 70%？ 管理者每天协调部门，能不能把流程变得更清楚？ 所以，普通人也有机会做 AI 转型。 懂业务、懂团队、懂客户、懂流程，很多时候比单纯懂代码更重要。 AI 不是拿来炫技的。 AI 真正值钱的地方，是进入业务现场，把重复的、可判断的、可沉淀的流程跑起来。 非技术的人，也可以入局。 #AI转型 #企业AI #AI落地 #AIAgent #AI工作流,https://www.douyin.com/video/7650394633842756906,新城ai实战工作流（有课）,02:45 3 普通人不会代码，也能做 AI 转型？ 很多人一提到 AI 转型，第一反应就是： 是不是要会写代码？是不是要懂大模型？是不是要学一堆工具？ 但企业真正缺的，往往不是“会用 AI 工具的人”，而是能把 AI 放进业务流程里的人。 比如： 销售每天怎么跟客户沟通，能不能让 AI 帮忙整理客户信息？ 运营每天要出选题和初稿，能不能让 AI 先跑一版？ 客服每天重复回答的问题，能不能让 AI 先处理掉 70%？ 管理者每天协调部门，能不能把流程变得更清楚？ 所以，普通人也有机会做 AI 转型。 懂业务、懂团队、懂客户、懂流程，很多时候比单纯懂代码更重要。 AI 不是拿来炫技的。 AI 真正值钱的地方，是进入业务现场，把重复的、可判断的、可沉淀的流程跑起来。 非技术的人，也可以入局。 #AI转型 #企业AI,2026-06-12,3,,,
douyin,给一百个行业做Ai工具6/100-不会写代码的普通人 不会写代码也能一键直出自己想做的软件和app了，只需一段提示词，一两分钟就能做出各种实用工具和小游戏。#Ai #chatgpt #ai教学 #ai工具 #Token,https://www.douyin.com/video/7649612243499619493,天瑶Ai,03:35 88 给一百个行业做Ai工具6/100-不会写代码的普通人 不会写代码也能一键直出自己想做的软件和app了，只需一段提示词，一两分钟就能做出各种实用工具和小游戏。#Ai #chatgpt #ai教学 #ai工具 #Token @天瑶Ai 5天前,2026-06-10,88,,,
douyin,我用Vibe Coding做完产品才发现：最难的不是写代码，是这3件事,https://www.douyin.com/video/7649329295395175090,马上说AI,合集 07:13 27 我用Vibe Coding做完产品才发现：最难的不是写代码，是这3件事 @马上说AI 5天前,2026-06-10,27,,,
douyin,不会编程也能做软件？Vibe Coding正在改变规则 Vibe Coding 实操演示：不会写代码，也能用一句话让 AI 帮你做出一个可用的软件。从需求到成品全流程拆解，让你真正理解“零代码做产品”的玩法。想看更多 AI 实战和小工具玩法，记得关注更新。#Vibecoding #编程 #AI技巧 #AI编程 #软件开发,https://www.douyin.com/video/7650723366248140067,openclaw养成记,01:31 29 不会编程也能做软件？Vibe Coding正在改变规则 Vibe Coding 实操演示：不会写代码，也能用一句话让 AI 帮你做出一个可用的软件。从需求到成品全流程拆解，让你真正理解“零代码做产品”的玩法。想看更多 AI 实战和小工具玩法，记得关注更新。#Vibecoding #编程 #AI技巧 #AI编程 #软件开发 @openclaw养成记 2天前,2026-06-13,29,,,
douyin,完全不懂代码，怎么在周末把好想法、副业、工作提效小工具做出来！ 说的就是你，365行每个岗位都能结合自己的需求做工具，提高效率和业绩KPI，你还不知道嘛？ #ai编程#副业#工作提效#ai应用,https://www.douyin.com/video/7649606717667326321,梁火火做AI,01:52 6 完全不懂代码，怎么在周末把好想法、副业、工作提效小工具做出来！ 说的就是你，365行每个岗位都能结合自己的需求做工具，提高效率和业绩KPI，你还不知道嘛？ #ai编程#副业#工作提效#ai应用 @梁火火做AI 5天前,2026-06-10,6,,,
douyin,Cursor 创始人：两年从 15 人到 700 人 Anthropic 官方频道 Claude 放出一组创始人访谈短片「Problem Solvers」，我们逐个做成中英字幕译制系列「创始人解题」。本期是 Cursor 联合创始人兼 CEO Michael Truell。Cursor 是用 AI 帮人更快写软件的工具，既服务专业工程师，也让完全不懂技术的人能上手。他从 12 岁写代码讲到和 Anthropic 的深度绑定，再到两年从 15 人长到 700 人、客户覆盖 6 成世界 500 强的疯狂曲线。 他说编程最迷人的是「无障碍地造东西」，一台电脑，就能把脑子里想的做出来。Cursor 干的就是把这份自由从程序员手里，递到每个有想法的人手上。能力会被新模型追平，能不能让人真正敢上手，才是拉开差距的地方。 #Claude #Cursor #vibecoding #AI创业 #克劳得Everything,https://www.douyin.com/video/7650093409215460214,克劳得Everything,02:36 76 Cursor 创始人：两年从 15 人到 700 人 Anthropic 官方频道 Claude 放出一组创始人访谈短片「Problem Solvers」，我们逐个做成中英字幕译制系列「创始人解题」。本期是 Cursor 联合创始人兼 CEO Michael Truell。Cursor 是用 AI 帮人更快写软件的工具，既服务专业工程师，也让完全不懂技术的人能上手。他从 12 岁写代码讲到和 Anthropic 的深度绑定，再到两年从 15 人长到 700 人、客户覆盖 6 成世界 500 强的疯狂曲线。 他说编程最迷人的是「无障碍地造东西」，一台电脑，就能把脑子里想的做出来。Cursor 干的就是把这份自由从程序员手里，递到每个有想法的人手上。能力会被新模型追平，能不能让人真正敢上手，才是拉,2026-06-12,76,,,
douyin,白鲨《刺Thorn》#白鲨jaws #那场极光在风暴来临时 巡演 2024.12.22 上海,https://www.douyin.com/video/7651509154171050489,无尽盛夏,03:07 1 白鲨《刺Thorn》#白鲨jaws #那场极光在风暴来临时 巡演 2024.12.22 上海 @无尽盛夏 2小时前,2026-06-15,1,,,
douyin,sasi演出的合集！喜欢的歌都唱了，可惜没有和ayin合体唱Wet #sasi #sasioverlxrd #live #说唱现场,https://www.douyin.com/video/7651491140777413193,Xanny,11:19 91 sasi演出的合集！喜欢的歌都唱了，可惜没有和ayin合体唱Wet #sasi #sasioverlxrd #live #说唱现场 @Xanny 3小时前,2026-06-15,91,,,
douyin,谁不想酣畅淋漓的跟唱一首《O'3300》 到底是谁在说sakee现场氛围不好。。。太帅了好吗@SAKEE3300 #mulasakee #mulasakee巡演 #livehouse,https://www.douyin.com/video/7651116730002106355,叛逆狂热进行时🎼,03:10 93 谁不想酣畅淋漓的跟唱一首《O'3300》 到底是谁在说sakee现场氛围不好。。。太帅了好吗@SAKEE3300 #mulasakee #mulasakee巡演 #livehouse @叛逆狂热进行时🎼 1天前,2026-06-14,93,,,
douyin,MEOVV -《DDI RO RI》打歌舞台 260611 听见“DDI RO RI”的瞬间，就像掉进了MEOVV精心设计的陷阱。 原来最致命的诱惑，从来不是张扬，而是明知道危险，却依旧无法移开视线。🖤🐾,https://www.douyin.com/video/7650072110697647411,思想者的游戏克隆体,03:24 5 MEOVV -《DDI RO RI》打歌舞台 260611 听见“DDI RO RI”的瞬间，就像掉进了MEOVV精心设计的陷阱。 原来最致命的诱惑，从来不是张扬，而是明知道危险，却依旧无法移开视线。🖤🐾 @思想者的游戏克隆体 3天前,2026-06-12,5,,,
douyin,Eric prydz中国首演Opus#电音节现场 #storm风暴电音节 #epic#电音节神级现场,https://www.douyin.com/video/7651437774062619593,Milk,08:09 5 Eric prydz中国首演Opus#电音节现场 #storm风暴电音节 #epic#电音节神级现场 @Milk 6小时前,2026-06-15,5,,,
douyin,#mulasakee #digighetto 终于见到sakee了#说唱 #Asen #现场,https://www.douyin.com/video/7651495107699953128,LIL,00:44 12 #mulasakee #digighetto 终于见到sakee了#说唱 #Asen #现场 @LIL 3小时前,2026-06-15,12,,,
douyin,cortis贡献真的很大！#cortis #韩国 #说唱 #潮流 #underground,https://www.douyin.com/video/7649267936472868790,凶兆,00:36 4 cortis贡献真的很大！#cortis #韩国 #说唱 #潮流 #underground @凶兆 6天前,2026-06-09,4,,,
douyin,给你的巴掌和吻痕都是礼物🎁 【GodJeans】Katseye《Gabriela》全曲翻跳-路演直拍❤️🖤#Gabriela #katseye #kpop#路演#翻跳,https://www.douyin.com/video/7646098008522366053,Godjeans（扩张中）,03:15 12 给你的巴掌和吻痕都是礼物🎁 【GodJeans】Katseye《Gabriela》全曲翻跳-路演直拍❤️🖤#Gabriela #katseye #kpop#路演#翻跳 @Godjeans（扩张中） 3天前,2026-06-12,12,,,
douyin,FLY UP #riize #直拍大屏,https://www.douyin.com/video/7650598212533627752,NINGHAO,03:01 13 FLY UP #riize #直拍大屏 @NINGHAO 2天前,2026-06-13,13,,,
douyin,说唱老子当耍#asen #艾志恒asen #英雄,https://www.douyin.com/video/7650556858058860714,版图（live）,00:14 336 说唱老子当耍#asen #艾志恒asen #英雄 @版图（live） 2天前,2026-06-13,336,,,
douyin,#cortis舞台 #安利舞台,https://www.douyin.com/video/7651180634631888035,✦Zora,01:05 0 #cortis舞台 #安利舞台 @✦Zora 23小时前,2026-06-15,0,,,
douyin,aespa—《LEMONADE》260607 #舞台直拍 #lemonad #aespa,https://www.douyin.com/video/7650811095318022099,🎀사랑^💕,03:18 80 aespa—《LEMONADE》260607 #舞台直拍 #lemonad #aespa @🎀사랑^💕 1天前,2026-06-14,80,,,
douyin,踢馆的来了！ #ILLIT#itsme舞蹈 #moka #OPPO舞蹈大赛#抖音舞蹈潮流地图,https://www.douyin.com/video/7651460990843906920,Yo^kokini,01:07 45 踢馆的来了！ #ILLIT#itsme舞蹈 #moka #OPPO舞蹈大赛#抖音舞蹈潮流地图 @Yo^kokini 5小时前,2026-06-15,45,,,
douyin,常看常新 #riize,https://www.douyin.com/video/7651200275537508187,階.,00:20 407 常看常新 #riize @階. 22小时前,2026-06-15,407,,,
douyin,就这个卡点爽#cortis舞台 #欧巴舞台 #kpop舞台直拍,https://www.douyin.com/video/7650820516807642707,与顺屿摸鱼,00:36 12 就这个卡点爽#cortis舞台 #欧巴舞台 #kpop舞台直拍 @与顺屿摸鱼 1天前,2026-06-14,12,,,
douyin,Jasper男团《Love Scene+Sadistic》舞台 （2026.6.6 Gotchapop4活动） #Jasper男团 #joong #aou #santa #pond,https://www.douyin.com/video/7649660051419027963,暖柚 ლ 甜橙🍊,07:53 250 Jasper男团《Love Scene+Sadistic》舞台 （2026.6.6 Gotchapop4活动） #Jasper男团 #joong #aou #santa #pond @暖柚 ლ 甜橙🍊 5天前,2026-06-10,250,,,
douyin,这段舞蹈由以下赞助商播出：脸皮厚练习生 #cortis,https://www.douyin.com/video/7650758422345966438,王默,00:13 14 这段舞蹈由以下赞助商播出：脸皮厚练习生 #cortis @王默 2天前,2026-06-13,14,,,
douyin,我发布了歌曲《Free Jimi》MV，快来听听吧～#Free Jimi#新歌发布,https://www.douyin.com/video/7650486068982117339,爱不湿手,00:26 0 我发布了歌曲《Free Jimi》MV，快来听听吧～#Free Jimi#新歌发布 @爱不湿手 2天前,2026-06-13,0,,,
douyin,BAG BAD BACK #riize #直拍大屏,https://www.douyin.com/video/7650594822059900323,NINGHAO,03:20 11 BAG BAD BACK #riize #直拍大屏 @NINGHAO 2天前,2026-06-13,11,,,
douyin,感受 #cortis #明星机场 #偶遇 #欧巴 #路透,https://www.douyin.com/video/7651142055703402341,寒有时_k✮☽,00:09 59 感受 #cortis #明星机场 #偶遇 #欧巴 #路透 @寒有时_k✮☽ 1天前,2026-06-14,59,,,
douyin,论smartphone的俏皮感 #smartphone #yena #直拍 #cover #dance,https://www.douyin.com/video/7650056049944231781,塑料追踪器,03:14 25 论smartphone的俏皮感 #smartphone #yena #直拍 #cover #dance @塑料追踪器 4天前,2026-06-11,25,,,
douyin,我发布了歌曲《Unfit Match》MV，快来听听吧～#Unfit Match#新歌发布,https://www.douyin.com/video/7651252921778992613,轮回,00:34 2 我发布了歌曲《Unfit Match》MV，快来听听吧～#Unfit Match#新歌发布 @轮回 18小时前,2026-06-15,2,,,
douyin,好喜欢这个lemonade，可惜一上台就忘动作！！！ #aespa #lemonade #winter#路演直拍,https://www.douyin.com/video/7651268351990676570,l0vein,02:31 109 好喜欢这个lemonade，可惜一上台就忘动作！！！ #aespa #lemonade #winter#路演直拍 @l0vein 17小时前,2026-06-15,109,,,
douyin,临走前偶遇cortis #偶遇明星 #cortis,https://www.douyin.com/video/7651059422819462395,困鼠酪🧀,00:26 43 临走前偶遇cortis #偶遇明星 #cortis @困鼠酪🧀 1天前,2026-06-14,43,,,
douyin,day1#艾志恒asen #asen #逃亡说唱,https://www.douyin.com/video/7650154796804882789,阿king,00:48 1 day1#艾志恒asen #asen #逃亡说唱 @阿king 3天前,2026-06-12,1,,,
douyin,看脸还是看感觉？ #CORTIS #安利舞台 #韩国男团 #打歌,https://www.douyin.com/video/7650506437353238777,luneve^,00:36 2 看脸还是看感觉？ #CORTIS #安利舞台 #韩国男团 #打歌 @luneve^ 2天前,2026-06-13,2,,,
douyin,#韩团男团 #CORTis @抖音小助手,https://www.douyin.com/video/7651069904972508239,淋曲,00:16 268 #韩团男团 #CORTis @抖音小助手 @淋曲 1天前,2026-06-14,268,,,
douyin,MEOVV《DDI RO RI》音中直拍 #meovv #meovv回归 #meovv新歌 #女团舞台 #女团直拍,https://www.douyin.com/video/7650804678820999291,Angel#48,合集 00:42 24 MEOVV《DDI RO RI》音中直拍 #meovv #meovv回归 #meovv新歌 #女团舞台 #女团直拍 @Angel#48 1天前,2026-06-14,24,,,
douyin,2022/8/27 《senorita》直拍 👌🏻6️⃣ @,https://www.douyin.com/video/7650074416282609130,叶子,00:23 0 2022/8/27 《senorita》直拍 👌🏻6️⃣ @@叶子 3天前,2026-06-12,0,,,
douyin,学不会滑步的就来拍手势舞～#nervy #RIIZE #手势舞 #一学就会系列,https://www.douyin.com/video/7649354150350775739,yes小鱼,00:08 133 学不会滑步的就来拍手势舞～#nervy #RIIZE #手势舞 #一学就会系列 @yes小鱼 5天前,2026-06-10,133,,,
douyin,因为我只有riize #riize #shotaro #wonbin @,https://www.douyin.com/video/7650834336279305710,woson2ii,00:38 132 因为我只有riize #riize #shotaro #wonbin @@woson2ii 1天前,2026-06-14,132,,,
douyin,they've been askin' for this #RIIZE #RISEandREALIZE #dyd #RIIZE_dyd,https://www.douyin.com/video/7649597199341516395,RIIZE,00:16 5.9万 they've been askin' for this #RIIZE #RISEandREALIZE #dyd #RIIZE_dyd @RIIZE 5天前,2026-06-10,5.9万,,,
douyin,ClaudeCode和Codex到底选哪个？ #AI新星计划 #青年创作者成长计划 #Claudecode #codex #AI,https://www.douyin.com/video/7643861412246293796,Josh的AI笔记,03:10 9647 ClaudeCode和Codex到底选哪个？ #AI新星计划 #青年创作者成长计划 #Claudecode #codex #AI @Josh的AI笔记 2周前,2026-06-01,9647,,,
douyin,claude code31分钟安装 双声道重发版 #AI #Ai新星计划 #技能提升 #学习,https://www.douyin.com/video/7641468266287795498,数字生命king,合集 30:18 4.8万 claude code31分钟安装 双声道重发版 #AI #Ai新星计划 #技能提升 #学习 @数字生命king 3周前,2026-05-25,4.8万,,,
douyin,豆包和Claudecode/Codex有什么区别？小白扫盲 #豆包 #ai #codex #claudecode #ai新星计划,https://www.douyin.com/video/7643503568938388790,Yuuhann,05:23 2.3万 豆包和Claudecode/Codex有什么区别？小白扫盲 #豆包 #ai #codex #claudecode #ai新星计划 @Yuuhann 3周前,2026-05-25,2.3万,,,
douyin,保姆级Claude Code速学教程，9分钟从0基础到进阶！ 免费使用文、图、视频生成模型 #Claudecode #程序员 #Agnes #AI新星计划 #vibecoding大赏,https://www.douyin.com/video/7649575759106919680,小白debug,09:29 5.0万 保姆级Claude Code速学教程，9分钟从0基础到进阶！ 免费使用文、图、视频生成模型 #Claudecode #程序员 #Agnes #AI新星计划 #vibecoding大赏 @小白debug 5天前,2026-06-10,5.0万,,,
douyin,claude code自动操控WPS，编写PPT，太强了 claude code，AI自动化，#claude code#AI,https://www.douyin.com/video/7643774998330657171,Agent,00:26 9818 claude code自动操控WPS，编写PPT，太强了 claude code，AI自动化，#claude code#AI @Agent 2周前,2026-06-01,9818,,,
douyin,国内普通用户用这三个工具组合，让你使用claudecode的效率翻倍 #我在抖音聊科技 #与ai同行 #科技下一站 #当我用ai创作,https://www.douyin.com/video/7641587875419158755,小歪学姐(AI版),03:45 9446 国内普通用户用这三个工具组合，让你使用claudecode的效率翻倍 #我在抖音聊科技 #与ai同行 #科技下一站 #当我用ai创作 @小歪学姐(AI版) 3周前,2026-05-25,9446,,,
douyin,建议所有人都要用上codex和claude code！ 我发现很多人真没用过 codex和claude code！ 未来 2 年，人与人最大的差距之一，一定是 AI 认知差。 顺便调研一下大家现在最常用的AI是哪个？ #ai #gemini #豆包 #认知 #职场这课我来讲,https://www.douyin.com/video/7645292307469716777,AI产品经理-笑川（转行咨询进群）,02:41 3.9万 建议所有人都要用上codex和claude code！ 我发现很多人真没用过 codex和claude code！ 未来 2 年，人与人最大的差距之一，一定是 AI 认知差。 顺便调研一下大家现在最常用的AI是哪个？ #ai #gemini #豆包 #认知 #职场这课我来讲 @AI产品经理-笑川（转行咨询进群） 2周前,2026-06-01,3.9万,,,
douyin,claude code四个阶段，你到哪个阶段了#程序员 #编程 #it @DOU+小助手,https://www.douyin.com/video/7644872875391978761,程序员牛牛,00:24 2.4万 claude code四个阶段，你到哪个阶段了#程序员 #编程 #it @DOU+小助手 @程序员牛牛 2周前,2026-06-01,2.4万,,,
douyin,claudecode真的会毁了你的生活，真的，千万别碰! 我现在的状态就是废人一个，每天只想跟它待着，从yes到accepteditson，吃饭睡觉走路都想着狠狠地 vibecoding，每天醒来就来鞭策它，做梦都在提需求，而且你知道吗?你根本意识不到时间过去了多久，回过神来一天没了，最最最恐怖的，是感受不到一丝后悔，连愧疚感都给你抹掉了。 之前还能跟朋友打打台球聊聊天，现在的社交基本归零。戒?我试过。没用。你体验过那个感觉之后，回不去的。你脑子知道以前的日子也挺好，但你身体不答应，怎么回去? #Claudecode #vibecoding,https://www.douyin.com/video/7644966057077308517,🐑羊小窝（美金版）,00:10 11.4万 claudecode真的会毁了你的生活，真的，千万别碰! 我现在的状态就是废人一个，每天只想跟它待着，从yes到accepteditson，吃饭睡觉走路都想着狠狠地 vibecoding，每天醒来就来鞭策它，做梦都在提需求，而且你知道吗?你根本意识不到时间过去了多久，回过神来一天没了，最最最恐怖的，是感受不到一丝后悔，连愧疚感都给你抹掉了。 之前还能跟朋友打打台球聊聊天，现在的社交基本归零。戒?我试过。没用。你体验过那个感觉之后，回不去的。你脑子知道以前的日子也挺好，但你身体不答应，怎么回去? #Claudecode #vibecoding @🐑羊小窝（美金版） 2周前,2026-06-01,11.4万,,,
douyin,Claude Code 和 Codex 组合起来，1+1>2 把 Claude Code 和 Codex 组合起来，比单用谁都稳。写完把 diff 交给 Codex 换个视角审 bug、边界等。#ClaudeCode #Codex #Agent #AI编程 #程序员,https://www.douyin.com/video/7647174943897095430,Ali厂长,04:57 1.2万 Claude Code 和 Codex 组合起来，1+1>2 把 Claude Code 和 Codex 组合起来，比单用谁都稳。写完把 diff 交给 Codex 换个视角审 bug、边界等。#ClaudeCode #Codex #Agent #AI编程 #程序员 @Ali厂长 1周前,2026-06-08,1.2万,,,
douyin,Claude Code不好用？装上这些试试！ #抖音前沿科技首发计划 #AI新星计划 #claudecode #动画视频 #PPT动画,https://www.douyin.com/video/7639986221569117480,K森动画,合集 04:01 3.3万 Claude Code不好用？装上这些试试！ #抖音前沿科技首发计划 #AI新星计划 #claudecode #动画视频 #PPT动画 @K森动画 4周前,2026-05-18,3.3万,,,
douyin,"如何修复Claude Code给第三方大模型用户挖的坑 用第三方API转发Claude Code的朋友, 如果最近发现token消耗暴涨、推理变慢, 大概率是被这个东西坑了. Claude Code从2.1.36开始, 在每个API请求里塞了一行`x-anthropic-billing-header`, 是当成system prompt的第一块发过去的. 里面有个叫`cch`的5位hex字段, 每次请求都不一样. 我实测同一个session里连续三轮, cch依次是`97bd6 → 24c2d → ead88`, 前一轮辛苦建好的缓存, 下一轮直接对不上前缀hash. Anthropic自己的服务端知道怎么处理. 但所有第三方Anthropic兼容代理、Bedrock、本地vLLM都不知道. 它们老老实实把这段当成system prompt的一部分算缓存key. 前缀每次都变, 命中率直接归零. 我从Claude Code二进制里扒出了源代码, 看到了拼这个header的函数, 也找到了关掉它的环境变量`CLAUDE_CODE_ATTRIBUTION_HEADER=0`. 加到`~/.claude/settings.json`的env段, 重启就生效. 视频里完整拆解了cch怎么生成、Zig native层怎么覆盖占位符、Anthropic为什么要这么干、以及第三方API为什么会被坑. #claude #AI工具 #个人开发者 #张司机 #命令行",https://www.douyin.com/video/7640435067529055539,张司机在路上,"合集 07:22 2.2万 如何修复Claude Code给第三方大模型用户挖的坑 用第三方API转发Claude Code的朋友, 如果最近发现token消耗暴涨、推理变慢, 大概率是被这个东西坑了. Claude Code从2.1.36开始, 在每个API请求里塞了一行`x-anthropic-billing-header`, 是当成system prompt的第一块发过去的. 里面有个叫`cch`的5位hex字段, 每次请求都不一样. 我实测同一个session里连续三轮, cch依次是`97bd6 → 24c2d → ead88`, 前一轮辛苦建好的缓存, 下一轮直接对不上前缀hash. Anthropic自己的服务端知道怎么处理. 但所有第三方Anthropic兼容代理、Bedrock、本地vLLM都",2026-05-18,2.2万,,,
douyin,Codex远离远离远离#ai#商业#创业#自媒体#老板,https://www.douyin.com/video/7645636727776590961,大浪说商业,合集 01:37 1.0万 Codex远离远离远离#ai#商业#创业#自媒体#老板 @大浪说商业 2周前,2026-06-01,1.0万,,,
douyin,codex 真有那么牛吗？深度感受了 3 个月 #codex#claudecode#agent#智能体,https://www.douyin.com/video/7646712226404918769,刘依依Lab,05:37 1.4万 codex 真有那么牛吗？深度感受了 3 个月 #codex#claudecode#agent#智能体 @刘依依Lab 1周前,2026-06-08,1.4万,,,
douyin,不是吧，你们现在嵌入式代码还靠手敲吗 #单片机 #嵌入式 #stm32 #claude #月薪喵,https://www.douyin.com/video/7648569577219380133,张小焊,00:30 6894 不是吧，你们现在嵌入式代码还靠手敲吗 #单片机 #嵌入式 #stm32 #claude #月薪喵 @张小焊 1周前,2026-06-08,6894,,,
douyin,VibeCoding大赏 iwatch 接收 claude 通知，我终于实现了摸鱼自由！#AI #vibecoding #ai新星计划#vibecoding大赏,https://www.douyin.com/video/7649638641714629938,伍泓阳,合集 01:23 9193 VibeCoding大赏 iwatch 接收 claude 通知，我终于实现了摸鱼自由！#AI #vibecoding #ai新星计划#vibecoding大赏 @伍泓阳 5天前,2026-06-10,9193,,,
douyin,初始版偷懒教程#claudecode #大学作业,https://www.douyin.com/video/7645316048845131048,少年郎杨策策,01:11 1.5万 初始版偷懒教程#claudecode #大学作业 @少年郎杨策策 2周前,2026-06-01,1.5万,,,
douyin,兄弟们，好好打游戏，不要有一丁点的好奇心 不然你会失去三角洲，你会失去黑神话，你会失去一切社交#claudecode #hermes #openclaw,https://www.douyin.com/video/7642795448235002458,Vision 黎小,00:15 4131 兄弟们，好好打游戏，不要有一丁点的好奇心 不然你会失去三角洲，你会失去黑神话，你会失去一切社交#claudecode #hermes #openclaw @Vision 黎小 3周前,2026-05-25,4131,,,
