platform,title,url,cover_url,author,published_at,like_count,comment_count,collect_count,share_count,hot_score,recent_hot_score,case_type,built_thing,tool_stack,target_audience,hook,content_value,evidence_level,monetization_signal,risk_flag,primary_category,category_label,product_forms,tools,motives,audience,confidence,description,source
douyin,fable 5 太牛啦，我用它做了个游戏 傅盛造了红警，我折腾了个帝国时代…总得时间应该不超过 1H（我参与的）剩下都是他自己干，Fable5 真是太强了，看到它的宣传视频和介绍我第一感觉就是它可以造游戏…马上就让他写了个 demo 然后调用 Codex Cli 拉生图做资产，没多久就有个雏形了…太变态了。求求 A 社让我再吸一口[苦涩][苦涩][苦涩] #claudecode #fable5 #claude #ai游戏 #codex,https://www.douyin.com/video/7650134432238249893,,TextFuture,2026-06-12,149,,,,149.0,49.67,真案例,内容/创作、创意实验/好玩项目、游戏/互动,Claude、Claude Code、Codex、Fabel5,设计/创作者,,只有噱头,中,,信息密度低,creative_game_visual,创意可视化/小游戏,小游戏/互动、课程/内容,Claude、Claude Code、Codex、Fabel5,快速原型、表达创意,设计/创作者,0.62,02:05 149 fable 5 太牛啦，我用它做了个游戏 傅盛造了红警，我折腾了个帝国时代…总得时间应该不超过 1H（我参与的）剩下都是他自己干，Fable5 真是太强了，看到它的宣传视频和介绍我第一感觉就是它可以造游戏…马上就让他写了个 demo 然后调用 Codex Cli 拉生图做资产，没多久就有个雏形了…太变态了。求求 A 社让我再吸一口[苦涩][苦涩][苦涩] #claudecode #fable5 #claude #ai游戏 #codex @TextFuture 3天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,Claude Fable 5 首发实战：贵、慢、尬 Claude Fable 5首发8小时真实体验，不整虚的，全是踩坑实录。这个被传得神乎其神的神话模型安全加固版，实测下来就三个字：贵、慢、尬。 API刚上线时推理速度只有0.3 token每秒，四家云服务商都带不动。做了一个赛博盘串的完整工程项目，半小时全是400错误，活没干先烧掉18块。等了4小时终于跑完，花掉100块，结果标题写错、移动端翻车，提示词明确要求适配两端，它管了桌面就管不了移动。 社区订阅用户也炸了，各种离谱拦截。快速验证了贪吃蛇、SVG绘图和中文写作，贪吃蛇不如本地千问，小云朵SVG不如Kimi可爱，写作也就回到4.6水平，毫无惊喜。 最离谱的是定价：输入百万token 10美元、输出50美元，是Opus两倍，吃token还像喝油一样猛。月付200美元的Max用户12天后也得额外掏钱。 一句话总结：高端提升全在benchmark里，日常使用和Opus没区别，这就是Fable 5最尴尬的地方。 #claude #AI新星计划 #fable5 #大模型 #vibecoding大赏,https://www.douyin.com/video/7649703135488806153,,碳基生物退役指南,2026-06-11,777,,,,777.0,194.25,失败复盘,,Claude、Fabel5、Kimi,,失败复盘、完整流程、几小时上线、平台大赛,可复刻、有结果,中,用户,平台活动内容,learning_tutorial,教程/课程/方法论,,Claude、Fabel5、Kimi,快速原型,,0.78,07:49 777 Claude Fable 5 首发实战：贵、慢、尬 Claude Fable 5首发8小时真实体验，不整虚的，全是踩坑实录。这个被传得神乎其神的神话模型安全加固版，实测下来就三个字：贵、慢、尬。 API刚上线时推理速度只有0.3 token每秒，四家云服务商都带不动。做了一个赛博盘串的完整工程项目，半小时全是400错误，活没干先烧掉18块。等了4小时终于跑完，花掉100块，结果标题写错、移动端翻车，提示词明确要求适配两端，它管了桌面就管不了移动。 社区订阅用户也炸了，各种离谱拦截。快速验证了贪吃蛇、SVG绘图和中文写作，贪吃蛇不如本地千问，小云朵SVG不如Kimi可爱，写作也就回到4.6水平，毫无惊喜。 最离谱的是定价：输入百万token 10美元、输出50美元，是Opus两倍，吃token,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,Fable5有多离谱？一句话颠覆AI文创工作流 二十分钟，几句提示词，把我们研究几个月的AI工作流完整复刻？？？ #AI #人工智能 #潮汕 #文创 #创意,https://www.douyin.com/video/7650860681927780810,,冷雨椰,2026-06-14,35,,,,35.0,35.0,教程,自动化流程,Fabel5,,几小时上线、完整流程、效率提升,可复刻,中,,,learning_tutorial,教程/课程/方法论,AI Agent/工作流,Fabel5,工作提效、表达创意,,0.7,01:18 35 Fable5有多离谱？一句话颠覆AI文创工作流 二十分钟，几句提示词，把我们研究几个月的AI工作流完整复刻？？？ #AI #人工智能 #潮汕 #文创 #创意 @冷雨椰 1天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,Fable5发布后最大的机会在模型评测和Agent设计 Fable 5这样的超强模型发布，当然让人兴奋。但我觉得更值得关注的问题是：是不是所有场景都需要最强、最贵的模型？其实未必。很多真实业务场景里，关键不是盲目追求最强模型，而是判断什么任务该用什么模型、用多大成本解决多大问题，以及如何通过Agent设计，把不同模型组合成更高效的工作流。所以，超强模型的出现，反而会催生一个更大的机会：模型评测和Agent设计。#Fable5 #Anthropic #AI #Mythos #模型评测,https://www.douyin.com/video/7650172104595215281,,晓辉博士,2026-06-12,2558,,,,2558.0,852.67,教程,AI agent、自动化流程,Fabel5,设计/创作者,效率提升,可复刻,中,,,workflow_automation,工作流和运营自动化,AI Agent/工作流,Fabel5,工作提效,设计/创作者,0.78,05:08 2558 Fable5发布后最大的机会在模型评测和Agent设计 Fable 5这样的超强模型发布，当然让人兴奋。但我觉得更值得关注的问题是：是不是所有场景都需要最强、最贵的模型？其实未必。很多真实业务场景里，关键不是盲目追求最强模型，而是判断什么任务该用什么模型、用多大成本解决多大问题，以及如何通过Agent设计，把不同模型组合成更高效的工作流。所以，超强模型的出现，反而会催生一个更大的机会：模型评测和Agent设计。#Fable5 #Anthropic #AI #Mythos #模型评测 @晓辉博士 3天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,ClaudeFable5实测体验，聊聊新模型的真实感受 Claude新模型Fable5，没用过的朋友其实不用太遗憾～我真实用了几天，体验有好有坏，而且后面应该也会开放的，这几天的测试其实也够了。它主要是底层配置加了更多自动化机制，相当于把大量边界问题自动推理出来了，不过我用的时间太短，现在还没评测得太深入。 #Claude新模型 #Fable5 #Claude #AI编程 #天狼哥编程趣事 @陈天狼1234 @老刘不上班,https://www.douyin.com/video/7650759408666084715,,记录晚年程序员的AI生活,2026-06-13,231,,,,231.0,115.5,工具测评,自动化流程,Claude、Fabel5,开发者,几小时上线、效率提升,,弱,,,dev_productivity,开发提效/编程技巧,AI Agent/工作流,Claude、Fabel5,工作提效,开发者,0.7,02:47 231 ClaudeFable5实测体验，聊聊新模型的真实感受 Claude新模型Fable5，没用过的朋友其实不用太遗憾～我真实用了几天，体验有好有坏，而且后面应该也会开放的，这几天的测试其实也够了。它主要是底层配置加了更多自动化机制，相当于把大量边界问题自动推理出来了，不过我用的时间太短，现在还没评测得太深入。 #Claude新模型 #Fable5 #Claude #AI编程 #天狼哥编程趣事 @陈天狼1234 @老刘不上班 @记录晚年程序员的AI生活 2天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,一觉醒来Fable 5被禁止使用！ Faber 5 仅仅发布两天，就被禁止使用了。 今天美国政府引用了国家安全的权限，发布了一项出口管制的禁令，暂停任何外国居民，对Fable 5 和Mythos 5模型的使用！ 之前我还一直在担心模型的价格太贵会拉开大家的差距，在现在看来，其实我考虑的这个问题还太小。 价格可能都不是最核心的问题，在当前地缘政治的一个大的背景下，过于强大的模型，由于他能力边界的问题，导致科学也被加上了国界，这是一个非常不好的一个趋势。 也期盼中国国内的大模型会有更大的进步与发展！ #美国ai计划 #anthropic #fable5 #干货观点分享 #ai,https://www.douyin.com/video/7650800182712538546,,Formless_清醒派,2026-06-13,72,,,,72.0,36.0,失败复盘,,Fabel5,,几小时上线,,弱,,,learning_tutorial,教程/课程/方法论,,Fabel5,,,0.95,01:51 72 一觉醒来Fable 5被禁止使用！ Faber 5 仅仅发布两天，就被禁止使用了。 今天美国政府引用了国家安全的权限，发布了一项出口管制的禁令，暂停任何外国居民，对Fable 5 和Mythos 5模型的使用！ 之前我还一直在担心模型的价格太贵会拉开大家的差距，在现在看来，其实我考虑的这个问题还太小。 价格可能都不是最核心的问题，在当前地缘政治的一个大的背景下，过于强大的模型，由于他能力边界的问题，导致科学也被加上了国界，这是一个非常不好的一个趋势。 也期盼中国国内的大模型会有更大的进步与发展！ #美国ai计划 #anthropic #fable5 #干货观点分享 #ai @Formless_清醒派 2天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,第54集｜Fable5被叫停 Fable5上线不足72小时即被停用，表面原因是越狱风险，背后是美国以国家安全和出口管制介入前沿AI。事件意味着顶级模型不再只是商业产品，而成为战略资源，全球AI竞争进入国家级博弈。#AI #Fable5 #互联网 #claude #大模型,https://www.douyin.com/video/7650868302302635493,,AI大杰克,2026-06-14,63,,,,63.0,63.0,失败复盘,,Claude、Fabel5,创业者/独立开发者,几小时上线、完整流程,有结果,中,,疑似商业推广,learning_tutorial,教程/课程/方法论,,Claude、Fabel5,快速原型,创业者/独立开发者,0.7,合集 03:08 63 第54集｜Fable5被叫停 Fable5上线不足72小时即被停用，表面原因是越狱风险，背后是美国以国家安全和出口管制介入前沿AI。事件意味着顶级模型不再只是商业产品，而成为战略资源，全球AI竞争进入国家级博弈。#AI #Fable5 #互联网 #claude #大模型 @AI大杰克 1天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,Claude Fable5刚上线就被禁？聊聊这件事 刚火了72小时的Claude Fable5突然夭折了——美国政府以安全漏洞为由要求全球下架，这应该是AI领域目前最高级别的禁令了吧？ 最绝的是，不仅限制美国籍以外的人用，连Anthropic自己的外籍员工都不让用… Fable5到底有哪些值得关注的能力？这件事又会对AI发展产生什么影响？ #竞仪 #Anthropic#fable5禁用#mythos#AI安全监管,https://www.douyin.com/video/7650956256778175338,,竞仪,2026-06-14,41,,,,41.0,41.0,失败复盘,,Claude、Fabel5,,几小时上线、完整流程,有结果,中,,,content_marketing,内容和营销创作,,Claude、Fabel5,快速原型,,0.45,04:29 41 Claude Fable5刚上线就被禁？聊聊这件事 刚火了72小时的Claude Fable5突然夭折了——美国政府以安全漏洞为由要求全球下架，这应该是AI领域目前最高级别的禁令了吧？ 最绝的是，不仅限制美国籍以外的人用，连Anthropic自己的外籍员工都不让用… Fable5到底有哪些值得关注的能力？这件事又会对AI发展产生什么影响？ #竞仪 #Anthropic#fable5禁用#mythos#AI安全监管 @竞仪 1天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,上架三天就被叫停，Claude Fable 5 发布即遭限。 Anthropic 发布 Mythos 级旗舰模型 Fable 5，软件工程、科学推理等能力全面超越前代，复杂项目效率碾压人类团队。 然而上线仅三天就因国家安全原因被美国政府下令限制访问，连外籍员工都无法使用，前沿 AI 的开放边界再次引发行业争议。#人工智能 #Claude #Fable5 #Anthropic #大模型,https://www.douyin.com/video/7650747508741786930,,Coo科技日记,2026-06-14,617,,,,617.0,617.0,真案例,App/软件,Claude、Fabel5,,几小时上线、完整流程、效率提升,有结果,强,,,learning_tutorial,教程/课程/方法论,App/软件,Claude、Fabel5,工作提效,,0.7,合集 02:10 617 上架三天就被叫停，Claude Fable 5 发布即遭限。 Anthropic 发布 Mythos 级旗舰模型 Fable 5，软件工程、科学推理等能力全面超越前代，复杂项目效率碾压人类团队。 然而上线仅三天就因国家安全原因被美国政府下令限制访问，连外籍员工都无法使用，前沿 AI 的开放边界再次引发行业争议。#人工智能 #Claude #Fable5 #Anthropic #大模型 @Coo科技日记 1天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,Claude Fable 5 真的独领风骚？ 对比了Claude Opus 4.8、Gemini 3.1 Pro和GPT 5.5，发现它们在视觉呈现上的差距居然这么大，有点出乎意料。#codex模型 #AI模型 #gemini #chatgpt,https://www.douyin.com/video/7649688904371462858,,阿斯加德（学习AI）,2026-06-11,1975,,,,1975.0,493.75,工具测评,求职/学习工具,Claude、Codex、Gemini,,,,弱,,,dev_productivity,开发提效/编程技巧,,Claude、Codex、Gemini,,,0.7,合集 00:30 1975 Claude Fable 5 真的独领风骚？ 对比了Claude Opus 4.8、Gemini 3.1 Pro和GPT 5.5，发现它们在视觉呈现上的差距居然这么大，有点出乎意料。#codex模型 #AI模型 #gemini #chatgpt @阿斯加德（学习AI） 4天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,"叫停Fable 5的原来是他 6 月 1 日递交 IPO，6 月 9 日发布最强模型 Fable 5，6 月 12 日被商务部一纸禁令全网下线——Anthropic 的 11 天，藏着一条从桑德斯的""50% 股权税""，到奥特曼""主动献股""，再到特朗普政府入股 OpenAI 的完整利益链。本期用 8 位关键人物、5 个时间节点，拆清楚""国家安全""四个字背后真正的底层逻辑：这不是技术之争，是站队之争。文末附全部可核实公开信源。 #fable5",https://www.douyin.com/video/7651188206892780834,,Gareth-AI系统架构师,2026-06-15,37,,,,37.0,37.0,失败复盘,,Fabel5,,几小时上线、完整流程,,弱,,,learning_tutorial,教程/课程/方法论,,Fabel5,快速原型,,0.95,"03:32 37 叫停Fable 5的原来是他 6 月 1 日递交 IPO，6 月 9 日发布最强模型 Fable 5，6 月 12 日被商务部一纸禁令全网下线——Anthropic 的 11 天，藏着一条从桑德斯的""50% 股权税""，到奥特曼""主动献股""，再到特朗普政府入股 OpenAI 的完整利益链。本期用 8 位关键人物、5 个时间节点，拆清楚""国家安全""四个字背后真正的底层逻辑：这不是技术之争，是站队之争。文末附全部可核实公开信源。 #fable5 @Gareth-AI系统架构师 22小时前",csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,用Claude Fabel5做了一个软件，想把人体工学椅退了 用Claude Fabel5做了一个软件，想把人体工学椅退了 #claude #ai,https://www.douyin.com/video/7650446078742908194,,Bear聊AI商业,2026-06-13,49,,,,49.0,24.5,真案例,App/软件,Claude、Fabel5,,几小时上线,有结果,强,,疑似商业推广,product_build,做产品/工具,App/软件,Claude、Fabel5,,,0.95,00:44 49 用Claude Fabel5做了一个软件，想把人体工学椅退了 用Claude Fabel5做了一个软件，想把人体工学椅退了 #claude #ai @Bear聊AI商业 2天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,"Fable5 来了,Claude 首个 Mythos 级模型 Fable 5 在几乎所有测试基准上处于最先进水平，在软件工程、知识工作、科学研究和视觉领域表现出色。 任务越长且越复杂，Fable 5 相对于我们其他模型的优势就越大。 实测 Fable 5 和 ChatGPT 5.5 extral high ， 科研问题讨论上，逻辑性和推理性更强，但是安全限制更多。很容易退出对话或者切换到 opus4.8 回答。 相同提示词，完成相同质量的工作 token 消耗，Fable 5 大概是 ChatGPT GPT 5.5 的四倍多，成本爆炸。 #fable5 #Claude #chatgpt #科研狗的日常",https://www.douyin.com/video/7649541041519161445,,测不准律者,2026-06-10,115,,,,115.0,23.0,失败复盘,App/软件,Claude、Fabel5,,几小时上线,可复刻,中,,,learning_tutorial,教程/课程/方法论,App/软件,Claude、Fabel5,工作提效,,0.7,"00:20 115 Fable5 来了,Claude 首个 Mythos 级模型 Fable 5 在几乎所有测试基准上处于最先进水平，在软件工程、知识工作、科学研究和视觉领域表现出色。 任务越长且越复杂，Fable 5 相对于我们其他模型的优势就越大。 实测 Fable 5 和 ChatGPT 5.5 extral high ， 科研问题讨论上，逻辑性和推理性更强，但是安全限制更多。很容易退出对话或者切换到 opus4.8 回答。 相同提示词，完成相同质量的工作 token 消耗，Fable 5 大概是 ChatGPT GPT 5.5 的四倍多，成本爆炸。 #fable5 #Claude #chatgpt #科研狗的日常 @测不准律者 5天前",csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,claude最强模型Fable5被要求下架啦！ claude最强模型fable5发布不久就被要求下架，原因是ZF发现一个漏洞可能涉及到安全，这个对您来说代表什么#fable5#anstropic#claude#AI,https://www.douyin.com/video/7650823246245774826,,良策AI,2026-06-14,3,,,,3.0,3.0,失败复盘,,Claude、Fabel5,,几小时上线,,弱,,,learning_tutorial,教程/课程/方法论,,Claude、Fabel5,,,0.95,06:18 3 claude最强模型Fable5被要求下架啦！ claude最强模型fable5发布不久就被要求下架，原因是ZF发现一个漏洞可能涉及到安全，这个对您来说代表什么#fable5#anstropic#claude#AI @良策AI 1天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,地表最强AI 72小时被封，你震惊了吗？ Claude Fable 5上线72小时就被他们的政府全球禁用了，连自家外籍员工都不让用。你震惊了吗？#ai #ai工具 #aiAgent #智能体 #claude,https://www.douyin.com/video/7650794993746491307,,晨沣AI,2026-06-13,18,,,,18.0,9.0,真案例,AI agent,Claude,,几小时上线、完整流程,有结果,强,,,product_build,做产品/工具,AI Agent/工作流,Claude,快速原型,,0.7,00:50 18 地表最强AI 72小时被封，你震惊了吗？ Claude Fable 5上线72小时就被他们的政府全球禁用了，连自家外籍员工都不让用。你震惊了吗？#ai #ai工具 #aiAgent #智能体 #claude @晨沣AI 2天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,Claude Fable 5 发布！到底强在哪？一条视频讲清 Claude Fable 5 这次最核心的变化，不是跑分涨了多少。 而是它开始明显从“会回答问题”，走向“能持续完成任务”。 真正值得注意的是 3 件事： 它强的不是单轮对话，而是长流程任务 任务越长、步骤越多、上下文越复杂，它的优势越明显。 它更像 agent 内核，而不是聊天机器人 无论是代码迁移、文档分析、图表理解，还是复杂知识工作，它开始表现出连续执行能力。 Anthropic 在尝试把最强能力真正推向可用场景 不是简单放开高能力模型，而是用分层访问、风险分类和回退机制，把能力、成本和安全一起做产品化。 所以，Claude Fable 5 最值得关注的地方只有一句话： AI 模型的竞争，正在从“谁更会说”，变成“谁更能稳定干活”。 #fable #claude #vibecoding大赏 #ai新星计划 #AI,https://www.douyin.com/video/7649475288711040296,,BINGO,2026-06-10,17,,,,17.0,3.4,失败复盘,AI agent、内容/创作、数据看板、自动化流程,Claude,创业者/独立开发者、开发者、设计/创作者,平台大赛,可复刻、有结果,中,,平台活动内容,dev_productivity,开发提效/编程技巧,AI Agent/工作流、可视化、课程/内容,Claude,,创业者/独立开发者、开发者、设计/创作者,0.57,合集 02:48 17 Claude Fable 5 发布！到底强在哪？一条视频讲清 Claude Fable 5 这次最核心的变化，不是跑分涨了多少。 而是它开始明显从“会回答问题”，走向“能持续完成任务”。 真正值得注意的是 3 件事： 它强的不是单轮对话，而是长流程任务 任务越长、步骤越多、上下文越复杂，它的优势越明显。 它更像 agent 内核，而不是聊天机器人 无论是代码迁移、文档分析、图表理解，还是复杂知识工作，它开始表现出连续执行能力。 Anthropic 在尝试把最强能力真正推向可用场景 不是简单放开高能力模型，而是用分层访问、风险分类和回退机制，把能力、成本和安全一起做产品化。 所以，Claude Fable 5 最值得关注的地方只有一句话： AI 模型的竞争，正在从“谁更会说”，变成“谁更能,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,ChatGPT账号遭限用，Gemini宕机，AI圈今天不太平 一分钟看完今日AI大事：OpenAI封禁滥用账号，Gemini部分用户故障，Instagram推荐算法可调，Gemini进入世界杯，Claude Fable被微软限制。#前沿科技趋势发布月 #AI新星计划 #AI #AIGC #大模型,https://www.douyin.com/video/7650138768360004416,,派大星学AI,2026-06-12,13,,,,13.0,4.33,工具测评,运营工具,AIGC、Claude、Gemini,运营/营销,几小时上线、平台大赛,有结果,弱,用户,,learning_tutorial,教程/课程/方法论,,AIGC、Claude、Gemini,获客/增长,运营/营销,0.7,01:39 13 ChatGPT账号遭限用，Gemini宕机，AI圈今天不太平 一分钟看完今日AI大事：OpenAI封禁滥用账号，Gemini部分用户故障，Instagram推荐算法可调，Gemini进入世界杯，Claude Fable被微软限制。#前沿科技趋势发布月 #AI新星计划 #AI #AIGC #大模型 @派大星学AI 3天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,"Gemini慵懒diss Grok（全程被陈导笑死版） 中文简介 Gemini 四连 1099 算力崩溃跪地投降，对线 Grok 的 diss 现场！剪映字幕 AI 直接识别翻车，把 “grok 小徒弟” 错译成 “个叫过的小徒弟”，本人出镜实锤被 Grok 整破防，赛博国风黑色幽默拉满。 #陈氏宇宙 #斯密斯陈 #Gemini 投降 #1099 报错 #AI字幕翻车 #Grok 整活 #铁锤重工 English Intro Gemini crashes with four 1099 errors and surrenders with a white flag in this diss video against Grok. The subtitle AI mistranslates the lyrics completely. I also share my experience of being messed up by Grok, full of cyber ancient Chinese dark humor. #ChenUniverse #SmithChen #GeminiSurrender #AIError1099 #GrokMeme 日本語紹介 嫡長子 Gemini が 1099 エラー 4 回連続で白旗を掲げ、Grok とのディス動画。字幕 AI が歌詞を完全に誤訳し、私自身も Grok に振り回された体験を実演、サイバー古風ブラックユーモア満載。 # 陳氏ユニバース #スミス・チェン #Gemini 降参 #1099 エラー #Grok ネタ",https://www.douyin.com/video/7651510594633305371,,℃ヤ┝┦,2026-06-15,0,,,,0.0,0.0,失败复盘,创意实验/好玩项目、游戏/互动,Gemini,,失败复盘,,中,,,content_marketing,内容和营销创作,,Gemini,,,0.45,合集 03:23 0 Gemini慵懒diss Grok（全程被陈导笑死版） 中文简介 Gemini 四连 1099 算力崩溃跪地投降，对线 Grok 的 diss 现场！剪映字幕 AI 直接识别翻车，把 “grok 小徒弟” 错译成 “个叫过的小徒弟”，本人出镜实锤被 Grok 整破防，赛博国风黑色幽默拉满。 #陈氏宇宙 #斯密斯陈 #Gemini 投降 #1099 报错 #AI字幕翻车 #Grok 整活 #铁锤重工 English Intro Gemini crashes with four 1099 errors and surrenders with a white flag in this diss video against Grok. The subtitle AI mistranslates t,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,教大家gemini特效制作教程 gemini特效ai指令制作教程 gemini生成视频ai指令 #gemini特效制作 #gemini生成视频 #即梦AI #AI分身戏精大赛 #我的AI分身杀疯了 gemini壁纸爬出来提示词 gemini壁纸互动视频制作教程 gemini生成视频指令 电脑壁纸走出来ai视频教程 动态壁纸照进现实ai,https://www.douyin.com/video/7650566661632026353,,欣儿丶,2026-06-13,132,,,,132.0,66.0,教程,内容/创作、游戏/互动,Gemini、即梦,设计/创作者,几小时上线,可复刻,中,,,creative_game_visual,创意可视化/小游戏,课程/内容、小游戏/互动,Gemini、即梦,表达创意、学习入门,设计/创作者,0.7,00:28 132 教大家gemini特效制作教程 gemini特效ai指令制作教程 gemini生成视频ai指令 #gemini特效制作 #gemini生成视频 #即梦AI #AI分身戏精大赛 #我的AI分身杀疯了 gemini壁纸爬出来提示词 gemini壁纸互动视频制作教程 gemini生成视频指令 电脑壁纸走出来ai视频教程 动态壁纸照进现实ai @欣儿丶 2天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,Gemini说中国话为什么有口音啊？🥹 救命！Gemini生视频模型到底用的哪个版本啊？难道没接入中文吗？怎么说中文这么烫嘴啊 笑死我了😂 #Gemini #ai #AI模型 #笑死我了,https://www.douyin.com/video/7650332880547308977,,未来富婆,2026-06-12,189,,,,189.0,63.0,工具测评,内容/创作,Gemini,设计/创作者,,,弱,,,learning_tutorial,教程/课程/方法论,课程/内容,Gemini,,设计/创作者,0.95,00:21 189 Gemini说中国话为什么有口音啊？🥹 救命！Gemini生视频模型到底用的哪个版本啊？难道没接入中文吗？怎么说中文这么烫嘴啊 笑死我了😂 #Gemini #ai #AI模型 #笑死我了 @未来富婆 3天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,ChatGPT遭限用，Gemini出故障，AI圈今天不太平 #人工智能未来 一分钟看完今日AI大事：OpenAI封禁滥用账号，Gemini部分用户故障，Ins推荐算法可调，Gemini进入世界杯，Claude Fable被微软限制。#AI #人工智能 #ChatGPT #OpenAI,https://www.douyin.com/video/7650196683543811747,,派大星学AI,2026-06-12,10,,,,10.0,3.33,工具测评,运营工具,Claude、Gemini,运营/营销,几小时上线,有结果,弱,用户,,workflow_automation,工作流和运营自动化,,Claude、Gemini,获客/增长,运营/营销,0.95,01:47 10 ChatGPT遭限用，Gemini出故障，AI圈今天不太平 #人工智能未来 一分钟看完今日AI大事：OpenAI封禁滥用账号，Gemini部分用户故障，Ins推荐算法可调，Gemini进入世界杯，Claude Fable被微软限制。#AI #人工智能 #ChatGPT #OpenAI @派大星学AI 3天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,平替Codex？Antigravity 2.0 详细测评 #ai新星计划 #antigravity #antigravity2 #gemini #抖音前沿科技首发计划,https://www.douyin.com/video/7642545476776054068,,投哥不请自来,2026-05-25,1279,,,,1279.0,60.9,工具测评,运营工具,Codex、Gemini,,平台大赛,,弱,,,dev_productivity,开发提效/编程技巧,,Codex、Gemini,,,0.95,05:55 1279 平替Codex？Antigravity 2.0 详细测评 #ai新星计划 #antigravity #antigravity2 #gemini #抖音前沿科技首发计划 @投哥不请自来 3周前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,听劝！vibe coding项目怎么写简历,https://www.xiaohongshu.com/explore/6a0c1c3d000000000803ddeb,,p52ling,2026-05-19,833,,,,833.0,30.85,教程,求职/学习工具,,,,,中,,,content_marketing,内容和营销创作,,,,,0.45,听劝！vibe coding项目怎么写简历 p52ling 05-19 833,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,因为顺手做了个vibe coding小系统,https://www.xiaohongshu.com/explore/6a13fdcb000000003503b1da,,一颗卷心菜,2026-05-25,3643,,,,3643.0,173.48,真案例,,,,,,弱,,,content_marketing,内容和营销创作,,,,,0.45,因为顺手做了个vibe coding小系统 一颗卷心菜 05-25 3643,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,BAT面试官都很满意的vibe coding项目怎么做,https://www.xiaohongshu.com/explore/6a0c74df0000000008033066,,海苔卷卷～（干货版）,2026-05-20,379,,,,379.0,14.58,教程,求职/学习工具,,学生/求职者、开发者,求职转行,,中,,,dev_productivity,开发提效/编程技巧,,,,学生/求职者、开发者,0.95,BAT面试官都很满意的vibe coding项目怎么做 海苔卷卷～（干货版） 05-20 379,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,如何靠AIGC作品集拿下阿里实习！,https://www.xiaohongshu.com/explore/6a14462e00000000070222f3,,antiher0,2026-05-25,47,,,,47.0,2.24,教程,创意实验/好玩项目、网站,AIGC,,求职转行,,中,,,content_marketing,内容和营销创作,,AIGC,,,0.45,如何靠AIGC作品集拿下阿里实习！ antiher0 05-25 47,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,Vibe Coding科研工作流 | 第一期：灵感落地,https://www.xiaohongshu.com/explore/6a0c5ae90000000008027dc6,,🐬木偶人,2026-06-05,116,,,,116.0,11.6,教程,自动化流程,,,效率提升,可复刻,中,,,workflow_automation,工作流和运营自动化,AI Agent/工作流,,工作提效,,0.95,Vibe Coding科研工作流 | 第一期：灵感落地 🐬木偶人 06-05 116,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,又Vibe coding 了一个作品集网页,https://www.xiaohongshu.com/explore/6a292243000000002100be6e,,灵灵妮大王,2026-06-11,1699,,,,1699.0,424.75,真案例,网站、创意实验/好玩项目,,,,有结果,强,,,content_marketing,内容和营销创作,网站,,,,0.45,又Vibe coding 了一个作品集网页 灵灵妮大王 4天前 1699,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
